president	NN	0.009865824782951855	0.010077519379844961	1.0	0.005604656175899978
persistent	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
downtown	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
exact	JJ	0.0016168148746968471	0.002338269680436477	1.0	0.0006499133448873484
Bureau	NNP	0.0009995002498750624	0.0014655593551538837	1.0	0.0006499133448873484
entertain	VB	0.0022026431718061676	0.004	1.0	0.0004333694474539545
38.375	CD	0.001834862385321101	0.00338409475465313	1.0	0.0004333694474539545
resists	VBZ	0.002183406113537118	0.003968253968253968	1.0	0.0004333694474539545
from	IN	0.0286144578313253	0.02845927379784102	1.0	0.012417041318775423
Stock	NNP	0.001999000499750125	0.002442598925256473	1.0	0.0010827197921178
recalling	VBG	0.0035842293906810036	0.006153846153846154	1.0	0.0004333694474539545
rise	VB	0.006607929515418502	0.008	0.6	0.0008659883091578263
Chilver	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
Michael	NNP	0.0009995002498750624	0.0014655593551538837	1.0	0.0006499133448873484
row	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
me	PRP	0.00546448087431694	0.007281553398058253	1.0	0.0006499133448873484
truce	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
even	JJ	0.0008084074373484236	0.001558846453624318	0.058823529411764705	0.0004318721658389117
draw	VBP	0.004	0.006756756756756757	0.5	0.0004332755632582322
monthly	JJ	0.0032336297493936943	0.003897116134060795	1.0	0.0010827197921178
especially	RB	0.0035460992907801418	0.004918032786885246	1.0	0.0006499133448873484
unusual	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
jobs	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
midnight	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
that	RB	0.0035460992907801418	0.004918032786885246	0.014492753623188406	0.0006313131313131314
days	NNS	0.006683375104427736	0.007240547063555913	1.0	0.0019472090004327132
paid	VBN	0.012254901960784314	0.013215859030837005	0.625	0.0012981393336218088
ventilated	VBD	0.0014858841010401188	0.0027816411682892906	1.0	0.0004333694474539545
tobacco	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
8.22	CD	0.001834862385321101	0.00338409475465313	1.0	0.0004333694474539545
client	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
mousseline	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
Frederick	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
blamed	VBN	0.004901960784313725	0.006607929515418502	0.6666666666666666	0.000649772579597141
Guinea	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
1997	CD	0.001834862385321101	0.00338409475465313	1.0	0.0004333694474539545
short-term	JJ	0.002425222312045271	0.003117692907248636	1.0	0.0008663634394628547
reader	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
kidnapper	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
*T*-70	-NONE-	0.0007751937984496124	0.0014970059880239522	1.0	0.0004333694474539545
liberty	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
Dutch	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
story	NN	0.0011838989739542227	0.0015503875968992248	1.0	0.0008663634394628547
official	NN	0.0011838989739542227	0.0015503875968992248	0.6	0.0008659883091578263
software	NN	0.0007892659826361484	0.0011627906976744186	1.0	0.0006499133448873484
right	RB	0.0017730496453900709	0.003278688524590164	0.14285714285714285	0.00043280675178532783
modern-day	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
3,288,453	CD	0.001834862385321101	0.00338409475465313	1.0	0.0004333694474539545
asserted	VBD	0.0014858841010401188	0.0027816411682892906	1.0	0.0004333694474539545
halls	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
outstanding	JJ	0.0032336297493936943	0.003897116134060795	1.0	0.0010827197921178
slowdown	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
overhead	NN	0.0003946329913180742	0.0007751937984496124	0.5	0.0004332755632582322
Manufacturers	NNP	0.0004997501249375312	0.0009770395701025891	0.5	0.0004332755632582322
Resistance	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
page	NN	0.001973164956590371	0.002325581395348837	1.0	0.0012989824637367395
Woodward	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
sets	VBZ	0.002183406113537118	0.003968253968253968	0.3333333333333333	0.00043318171973142733
romanticized	VBN	0.004901960784313725	0.006607929515418502	1.0	0.0006499133448873484
*EXP*-3	-NONE-	0.0007751937984496124	0.0014970059880239522	1.0	0.0004333694474539545
teach	VBP	0.004	0.006756756756756757	0.3333333333333333	0.00043318171973142733
Argentine	JJ	0.0016168148746968471	0.002338269680436477	1.0	0.0006499133448873484
say	VBP	0.044	0.04054054054054054	0.6875	0.002591792656587473
measures	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
prepared	VBN	0.004901960784313725	0.006607929515418502	1.0	0.0006499133448873484
pep	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
prosecute	VB	0.0022026431718061676	0.004	1.0	0.0004333694474539545
Jews	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
blank	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
trouble	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
rough	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
race	NN	0.0007892659826361484	0.0011627906976744186	1.0	0.0006499133448873484
question	NN	0.0007892659826361484	0.0011627906976744186	1.0	0.0006499133448873484
filters	NNS	0.005847953216374269	0.006436041834271922	1.0	0.0017312270071413113
body	NN	0.0007892659826361484	0.0011627906976744186	1.0	0.0006499133448873484
versions	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
reality	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
fell	VBD	0.014858841010401188	0.015299026425591099	1.0	0.002378892733564014
leader	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
Esso	NN	0.0003946329913180742	0.0007751937984496124	0.3333333333333333	0.00043318171973142733
finest	JJS	0.024390243902439025	0.022988505747126436	1.0	0.0004333694474539545
11,000	CD	0.003669724770642202	0.005076142131979695	1.0	0.0006499133448873484
reflect	VBP	0.004	0.006756756756756757	1.0	0.0004333694474539545
Critics	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
least	JJS	0.07317073170731707	0.04597701149425287	1.0	0.0008663634394628547
invest	VBP	0.008	0.010135135135135136	1.0	0.0006499133448873484
retorts	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
asks	VBZ	0.004366812227074236	0.005952380952380952	1.0	0.0006499133448873484
creativity	NN	0.0007892659826361484	0.0011627906976744186	1.0	0.0006499133448873484
Bowes	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
been	VBN	0.061274509803921566	0.05726872246696035	1.0	0.005604656175899978
materialistic	JJ	0.0016168148746968471	0.002338269680436477	1.0	0.0006499133448873484
hospitals	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
applied	VBN	0.0024509803921568627	0.004405286343612335	0.3333333333333333	0.00043318171973142733
message	NN	0.0011838989739542227	0.0015503875968992248	1.0	0.0008663634394628547
lawyers	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
leases	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
Gringo	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
Factory	NNP	0.0004997501249375312	0.0009770395701025891	0.3333333333333333	0.00043318171973142733
city	NN	0.0023677979479084454	0.0027131782945736434	1.0	0.0015151515151515152
clearly	RB	0.005319148936170213	0.006557377049180328	1.0	0.0008663634394628547
Vose	NNP	0.0009995002498750624	0.0014655593551538837	1.0	0.0006499133448873484
rapid	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
many	JJ	0.014551333872271624	0.014809041309431021	1.0	0.004101899827288429
Polls	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
Literacy	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
needs	VBZ	0.002183406113537118	0.003968253968253968	1.0	0.0004333694474539545
France	NNP	0.0014992503748125937	0.0019540791402051783	1.0	0.0008663634394628547
politics	NNS	0.001670843776106934	0.002413515687851971	1.0	0.0006499133448873484
wanted	VBD	0.010401188707280832	0.011126564673157162	1.0	0.0017312270071413113
caretaker	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
launched	VBD	0.0014858841010401188	0.0027816411682892906	0.25	0.00043308791684711995
percentage	NN	0.0011838989739542227	0.0015503875968992248	1.0	0.0008663634394628547
grader	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
quarterly	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
homeless	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
dusty	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
stake	NN	0.0003946329913180742	0.0007751937984496124	0.5	0.0004332755632582322
controls	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
reductions	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
helped	VBD	0.0014858841010401188	0.0027816411682892906	0.5	0.0004332755632582322
when	WRB	0.4	0.18518518518518517	1.0	0.00324114088159032
represent	VBP	0.004	0.006756756756756757	1.0	0.0004333694474539545
permanent	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
Haven	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
espouse	VBP	0.004	0.006756756756756757	1.0	0.0004333694474539545
latest	JJS	0.17073170731707318	0.09195402298850575	1.0	0.0017312270071413113
IBC	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
faces	VBZ	0.002183406113537118	0.003968253968253968	1.0	0.0004333694474539545
dismissal	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
facade	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
downturn	NN	0.0011838989739542227	0.0015503875968992248	1.0	0.0008663634394628547
Pro-forma	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
devices	NNS	0.002506265664160401	0.003218020917135961	1.0	0.0008663634394628547
lowest	JJS	0.024390243902439025	0.022988505747126436	1.0	0.0004333694474539545
well	RB	0.010638297872340425	0.011475409836065573	1.0	0.0015151515151515152
alive	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
Investment	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
unfounded	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
deadwood	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
taper	VB	0.0022026431718061676	0.004	1.0	0.0004333694474539545
features	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
Once	RB	0.0017730496453900709	0.003278688524590164	1.0	0.0004333694474539545
numerous	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
attached	VBD	0.0014858841010401188	0.0027816411682892906	1.0	0.0004333694474539545
presidential	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
devote	VB	0.0022026431718061676	0.004	1.0	0.0004333694474539545
important	JJ	0.0032336297493936943	0.003897116134060795	1.0	0.0010827197921178
Without	IN	0.000502008032128514	0.0009813542688910696	1.0	0.0004333694474539545
prolonged	VBN	0.0024509803921568627	0.004405286343612335	1.0	0.0004333694474539545
withdraw	VB	0.004405286343612335	0.006	1.0	0.0006499133448873484
in	RB	0.0035460992907801418	0.004918032786885246	0.005970149253731343	0.0006061830672863204
interbank	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
own	JJ	0.00889248181083266	0.009353078721745909	0.9166666666666666	0.0025940337224383916
Comprehensive	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
E.	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
now	RB	0.028368794326241134	0.027868852459016394	1.0	0.00367170626349892
veal	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
amending	VBG	0.0035842293906810036	0.006153846153846154	1.0	0.0004333694474539545
Dreyfus	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
U.S.	NNP	0.035982008995502246	0.0356619443087445	1.0	0.015578318395219804
jet	VBP	0.004	0.006756756756756757	1.0	0.0004333694474539545
partisans	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
predicted	VBD	0.0014858841010401188	0.0027816411682892906	1.0	0.0004333694474539545
signals	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
wears	VBZ	0.002183406113537118	0.003968253968253968	1.0	0.0004333694474539545
worth	JJ	0.0008084074373484236	0.001558846453624318	0.3333333333333333	0.00043318171973142733
apply	VB	0.0022026431718061676	0.004	1.0	0.0004333694474539545
120,000	CD	0.001834862385321101	0.00338409475465313	1.0	0.0004333694474539545
industrialized	VBN	0.004901960784313725	0.006607929515418502	1.0	0.0006499133448873484
like	IN	0.006024096385542169	0.006378802747791953	0.9230769230769231	0.0028095958504430517
cite	VBP	0.004	0.006756756756756757	1.0	0.0004333694474539545
shareholder	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
urged	VBD	0.0014858841010401188	0.0027816411682892906	1.0	0.0004333694474539545
Haney	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
allow	VBP	0.004	0.006756756756756757	1.0	0.0004333694474539545
return	VB	0.0022026431718061676	0.004	0.2	0.00043299415457891317
*-57	-NONE-	0.0007751937984496124	0.0014970059880239522	1.0	0.0004333694474539545
McAlpine	NNP	0.001999000499750125	0.002442598925256473	1.0	0.0010827197921178
8	CD	0.007339449541284404	0.008460236886632826	1.0	0.0010827197921178
burned	VBN	0.0024509803921568627	0.004405286343612335	1.0	0.0004333694474539545
Lead	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
intention	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
having	VBG	0.007168458781362007	0.009230769230769232	1.0	0.0006499133448873484
overseas	JJ	0.0008084074373484236	0.001558846453624318	0.5	0.0004332755632582322
murder	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
surrendered	VBD	0.0029717682020802376	0.004172461752433936	1.0	0.0006499133448873484
single-handedly	RB	0.0017730496453900709	0.003278688524590164	1.0	0.0004333694474539545
victims	NNS	0.002506265664160401	0.003218020917135961	1.0	0.0008663634394628547
PTA	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
Peck	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
degree	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
Optical	NNP	0.0009995002498750624	0.0014655593551538837	1.0	0.0006499133448873484
painting	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
him	PRP	0.01366120218579235	0.014563106796116505	1.0	0.0012989824637367395
*T*-73	-NONE-	0.0007751937984496124	0.0014970059880239522	1.0	0.0004333694474539545
sheets	NNS	0.002506265664160401	0.003218020917135961	1.0	0.0008663634394628547
Moscow	NNP	0.0014992503748125937	0.0019540791402051783	1.0	0.0008663634394628547
*T*-95	-NONE-	0.0007751937984496124	0.0014970059880239522	1.0	0.0004333694474539545
thin-lipped	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
long	JJ	0.0032336297493936943	0.003897116134060795	0.8	0.001082485386447283
suspects	VBZ	0.002183406113537118	0.003968253968253968	1.0	0.0004333694474539545
'm	VBP	0.004	0.006756756756756757	1.0	0.0004333694474539545
hook	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
runs	VBZ	0.002183406113537118	0.003968253968253968	1.0	0.0004333694474539545
85.1	CD	0.001834862385321101	0.00338409475465313	1.0	0.0004333694474539545
include	VBP	0.008	0.010135135135135136	0.5	0.00064963187527068
expedited	VBN	0.0024509803921568627	0.004405286343612335	1.0	0.0004333694474539545
overhead	JJ	0.0008084074373484236	0.001558846453624318	0.5	0.0004332755632582322
movie	NN	0.0023677979479084454	0.0027131782945736434	1.0	0.0015151515151515152
dead-eyed	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
phony	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
stressing	VBG	0.0035842293906810036	0.006153846153846154	1.0	0.0004333694474539545
slide	VB	0.0022026431718061676	0.004	1.0	0.0004333694474539545
Newsweek	NNP	0.004997501249375313	0.00537371763556424	1.0	0.002378892733564014
Everybody	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
lofty	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
suggest	VBP	0.004	0.006756756756756757	1.0	0.0004333694474539545
clean	VB	0.0022026431718061676	0.004	1.0	0.0004333694474539545
*T*-62	-NONE-	0.0007751937984496124	0.0014970059880239522	1.0	0.0004333694474539545
performance	NN	0.0007892659826361484	0.0011627906976744186	1.0	0.0006499133448873484
10-lap	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
human	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
nice	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
tied	VBN	0.0024509803921568627	0.004405286343612335	0.5	0.0004332755632582322
decide	VBP	0.004	0.006756756756756757	0.5	0.0004332755632582322
untrained	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
precise	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
interim	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
implicit	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
Fujitsu	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
ability	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
expire	VBP	0.004	0.006756756756756757	0.5	0.0004332755632582322
white	JJ	0.0008084074373484236	0.001558846453624318	0.5	0.0004332755632582322
average	NN	0.0003946329913180742	0.0007751937984496124	0.09090909090909091	0.00043243243243243243
rings	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
else	RB	0.0017730496453900709	0.003278688524590164	1.0	0.0004333694474539545
article	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
possibly	RB	0.0017730496453900709	0.003278688524590164	1.0	0.0004333694474539545
increased	VBD	0.004457652303120356	0.005563282336578581	0.6	0.0008659883091578263
241	CD	0.001834862385321101	0.00338409475465313	1.0	0.0004333694474539545
recognizing	VBG	0.0035842293906810036	0.006153846153846154	1.0	0.0004333694474539545
thought	VBN	0.0024509803921568627	0.004405286343612335	0.5	0.0004332755632582322
boost	NN	0.0003946329913180742	0.0007751937984496124	0.5	0.0004332755632582322
hobbyists	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
Story	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
hard-drinking	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
complained	VBD	0.0014858841010401188	0.0027816411682892906	0.5	0.0004332755632582322
payoff	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
FERC	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
*-13	-NONE-	0.0007751937984496124	0.0014970059880239522	1.0	0.0004333694474539545
partners	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
low	JJ	0.004042037186742118	0.004676539360872954	1.0	0.0012989824637367395
times	NNS	0.004177109440267335	0.004827031375703942	1.0	0.0012989824637367395
*ICH*-2	-NONE-	0.004651162790697674	0.005239520958083832	1.0	0.0015151515151515152
Aug.	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
particulars	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
Fortune	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
Goodman	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
So	RB	0.0070921985815602835	0.00819672131147541	0.8	0.001082485386447283
Roof	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
say	VB	0.011013215859030838	0.012	0.3125	0.0012958963282937365
supercomputers	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
worries	NNS	0.000835421888053467	0.0016090104585679806	1.0	0.0004333694474539545
tracked	VBN	0.0024509803921568627	0.004405286343612335	1.0	0.0004333694474539545
under	IN	0.007530120481927711	0.007850834151128557	1.0	0.0034564700799308706
reported	VBN	0.007352941176470588	0.00881057268722467	0.375	0.0008654262224145391
raised	VBN	0.0024509803921568627	0.004405286343612335	0.3333333333333333	0.00043318171973142733
thought	VBD	0.0014858841010401188	0.0027816411682892906	0.5	0.0004332755632582322
red	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
Finance	NNP	0.0014992503748125937	0.0019540791402051783	1.0	0.0008663634394628547
disturbing	JJ	0.0016168148746968471	0.002338269680436477	1.0	0.0006499133448873484
satisfying	VBG	0.0035842293906810036	0.006153846153846154	1.0	0.0004333694474539545
Hayes	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
worry	VBP	0.004	0.006756756756756757	0.5	0.0004332755632582322
bat	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
entered	VBD	0.0014858841010401188	0.0027816411682892906	1.0	0.0004333694474539545
encourage	VB	0.0022026431718061676	0.004	1.0	0.0004333694474539545
Nipponese	JJ	0.0016168148746968471	0.002338269680436477	1.0	0.0006499133448873484
L.	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
really	RB	0.0070921985815602835	0.00819672131147541	1.0	0.0010827197921178
affiliate	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
privileged	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
hardly	RB	0.0017730496453900709	0.003278688524590164	1.0	0.0004333694474539545
war-damaged	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
estimated	VBN	0.0024509803921568627	0.004405286343612335	0.5	0.0004332755632582322
industrial-production	JJ	0.0008084074373484236	0.001558846453624318	1.0	0.0004333694474539545
emerges	VBZ	0.002183406113537118	0.003968253968253968	1.0	0.0004333694474539545
player	NN	0.0003946329913180742	0.0007751937984496124	1.0	0.0004333694474539545
paper	NN	0.0011838989739542227	0.0015503875968992248	1.0	0.0008663634394628547
sex	NN	0.0007892659826361484	0.0011627906976744186	1.0	0.0006499133448873484
Carballo	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
better	RBR	0.05	0.03488372093023256	0.6666666666666666	0.000649772579597141
Latin	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
way	NN	0.004735595895816891	0.0050387596899224806	1.0	0.0028102031993082577
released	VBN	0.0024509803921568627	0.004405286343612335	0.5	0.0004332755632582322
longest	JJS	0.024390243902439025	0.022988505747126436	1.0	0.0004333694474539545
Hoffman	NNP	0.0004997501249375312	0.0009770395701025891	1.0	0.0004333694474539545
shrinks	VBZ	0.002183406113537118	0.003968253968253968	1.0	0.0004333694474539545
